Pedro Olmo,UFMG,NET
Pedro Santos Neto,UFPI,AI
Petrucio Viana,UFF,THEORY
Philippe Navaux,UFRGS,ARCH
Priscila Saito,UFTPR,AI
Puca Huachi Penna,UFOP,OR
Rafael Bordini,PUC-RS,AI
Rafael Lins,UFPE,AI
Rafael Lopes Gomes,UECE,NET
Rafael Pasquini,UFU,NET
Rafael Prikladnicki,PUC-RS,SE
Rafael Rossi,UFMS,AI
Rafael Schouery,UNICAMP,THEORY
Rafael de Sousa Junior,UnB,NET
Raimundo Barreto,UFAM,ARCH
Raphael Camargo,UFABC,ARCH
Raphael Carlos Machado,INMETRO,THEORY
Raphael Pereira de Oliveira,IFS,SE
Raquel Lopes,UFCG,DS
Raquel Minardi,UFMG,BIO
Raquel Mini,PUC Minas,HARDWARE
Raquel Prates,UFMG,IR
Regina Araujo,UFSCar,NET
Regina Braga,UFJF,DS
Regivan Santiago,UFRN,AI
Reinaldo Bianchi,FEI,AI
Reinaldo Braga,IFCE,AI
Renan Maffei,UFRGS,ROBOTICS
Renata Fortes,ICMC/USP,IR
Renata Galante,UFRGS,IR
Renata Maria de Souza,UFPE,AI
Renata Reiser,UFPEL,DATA
Renata Teles Moreira,UFLA,SE
Renata Wassermann,IME/USP,AI
Renato Assuncao,UFMG,DATA
Renato Ferreira,UFMG,ARCH
Renato Fileto,UFSC,AI
Renato Krohling,UFES,AI
Renato Perez Ribas,UFRGS,HARDWARE
Renato Portugal,LNCC,THEORY
Renato Tinos,FFCLRP/USP,AI
Renato Vimieiro,UFPE,DATA
Ricardo Caceffo,UNICAMP,CSE
Ricardo Cerri,UFSCAR,AI
Ricardo Dahab,UNICAMP,DS
Ricardo Fabbri,UERJ,VISION
Ricardo Falbo,UFES,DBIS
Ricardo Ferreira,UFV,BIO
Ricardo Marcacini,UFMS,VISION
Ricardo Marroquim,COPPE/UFRJ,VISION
Ricardo Massa Ferreira Lima,UFPE,AI
Ricardo Prudencio,UFPE,AI
Ricardo Reis,UFRGS,HARDWARE
Ricardo Rios,UFBA,AI
Ricardo Rodrigues Ciferri,UFSCar,DS
Ricardo Tanscheit,PUC-Rio,AI
Ricardo Terra,UFLA,SE
Ricardo Torres,UNICAMP,VISION
Richard Goncalves,UNICENTRO,AI
Rivalino Matias,UFU,DS
Roberta Coelho,UFRN,SE
Roberto Bigonha,UFMG,SE
Roberto Bittencourt,UEFS,CSE
Roberto Cesar Junior,IME/USP,VISION
Roberto Hirata,IME/USP,VISION
Roberto Ierusalimschy,PUC-Rio,PL
Roberto Imbuzeiro Oliveira,IMPA,THEORY
Roberto Lotufo,UNICAMP,VISION
Roberto Pereira,UFPR,CHI
Roberto Quirino Nascimento,UFPB,THEORY
Roberto Souto Barros,UFPE,AI
Robson Cordeiro,ICMC/USP,DATA
Rodolfo Azevedo,UNICAMP,ARCH
Rodolfo Villaca,UFES,NET
Rodrigo Barros,PUC-RS,AI
Rodrigo Bonifacio,UnB,SE
Rodrigo Geraldo,UFOP,PL
Rodrigo Machado,UFRGS,THEORY
Rodrigo Mello,ICMC/USP,AI
Rodrigo Minetto,UFTPR,VISION
Rodrigo Righi,Unisinos,DS
Rodrigo de Souza Couto,COPPE/UFRJ,NET
Rodrygo Santos,UFMG,DATA
Rohit Gheyi,UFCG,SE
Ronaldo Ferreira,UFMS,NET
Ronaldo Prati,UFABC,ROBOTICS
Ronei Moraes,UFPB,AI
Ronnie Alves,UFPA,BIO
Rosa Leao,COPPE/UFRJ,NET
Rosa Viccari,UFRGS,AI
Rosane Minghim,ICMC/USP,BIO
Roseli Francelin Romero,ICMC/USP,AI
Rosiane de Freitas,UFAM,THEORY
Rossana Andrade,UFC,SE
Rudini Menezes Sampaio,UFC,THEORY
Ruy Queiroz,UFPE,FORMAL
Sabrina Marczak,PUC-RS,SE
Sandra Avila,UNICAMP,AI
Sandra Fabbri,UFSCar,SE
